Unnamed: 0,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized,label
268,"💔Serial Killers !Murderers! #Animalrights #EndSpeciesism #ConsciousPlanet #wildlifephotography #elephants #wildlife #metoo #animalstoo #MenToo  #ClimateCrisis #vegans 
#savetheplanet #climatechange #RosesLaw #ALLFEMALES #Feminism #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/tanXPnOdZX","💔Serial Killers Murderers Animalrights EndSpeciesism ConsciousPlanet wildlifephotography elephants wildlife metoo animalstoo MenToo  ClimateCrisis vegans 
savetheplanet climatechange RosesLaw ALLFEMALES Feminism Feminismo peterkalmus georgemonbiot JaneFonda httpstcotanXPnOdZX","['', 'serial', 'killers', 'murderers', 'animalrights', 'endspeciesism', 'consciousplanet', 'wildlifephotography', 'elephants', 'wildlife', 'metoo', 'animalstoo', 'mentoo', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcotanxpnodzx']","['', 'serial', 'killers', 'murderers', 'animalrights', 'endspeciesism', 'consciousplanet', 'wildlifephotography', 'elephants', 'wildlife', 'metoo', 'animalstoo', 'mentoo', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcotanxpnodzx']","['', 'serial', 'killer', 'murder', 'animalright', 'endspecies', 'consciousplanet', 'wildlifephotographi', 'eleph', 'wildlif', 'metoo', 'animalstoo', 'mentoo', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcotanxpnodzx']","['', 'serial', 'killer', 'murderer', 'animalrights', 'endspeciesism', 'consciousplanet', 'wildlifephotography', 'elephant', 'wildlife', 'metoo', 'animalstoo', 'mentoo', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcotanxpnodzx']",savetheplanet
269,"@Greenpeace Climate is changing day by day 😭
People dying,animals dying.
No one can exist without good climate 😊 
But we can try save the climate 😊
Do you agree ?
Charity based token for climate change solution🌏

#ClimateBSC #Climate #ClimateToken #ClimateChange #SaveThePlanet","Greenpeace Climate is changing day by day 😭
People dyinganimals dying
No one can exist without good climate 😊 
But we can try save the climate 😊
Do you agree 
Charity based token for climate change solution🌏

ClimateBSC Climate ClimateToken ClimateChange SaveThePlanet","['greenpeace', 'climate', 'is', 'changing', 'day', 'by', 'day', 'people', 'dyinganimals', 'dying', 'no', 'one', 'can', 'exist', 'without', 'good', 'climate', 'but', 'we', 'can', 'try', 'save', 'the', 'climate', 'do', 'you', 'agree', 'charity', 'based', 'token', 'for', 'climate', 'change', 'solution', 'climatebsc', 'climate', 'climatetoken', 'climatechange', 'savetheplanet']","['greenpeace', 'climate', 'changing', 'day', 'day', 'people', 'dyinganimals', 'dying', 'one', 'exist', 'without', 'good', 'climate', 'try', 'save', 'climate', 'agree', 'charity', 'based', 'token', 'climate', 'change', 'solution', 'climatebsc', 'climate', 'climatetoken', 'climatechange', 'savetheplanet']","['greenpeac', 'climat', 'chang', 'day', 'day', 'peopl', 'dyinganim', 'die', 'one', 'exist', 'without', 'good', 'climat', 'tri', 'save', 'climat', 'agre', 'chariti', 'base', 'token', 'climat', 'chang', 'solut', 'climatebsc', 'climat', 'climatetoken', 'climatechang', 'savetheplanet']","['greenpeace', 'climate', 'changing', 'day', 'day', 'people', 'dyinganimals', 'dying', 'one', 'exist', 'without', 'good', 'climate', 'try', 'save', 'climate', 'agree', 'charity', 'based', 'token', 'climate', 'change', 'solution', 'climatebsc', 'climate', 'climatetoken', 'climatechange', 'savetheplanet']",savetheplanet
270,"#RightToRescue #Animalrights #EndSpeciesism #ConsciousPlanet #Consciouseating #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans 
#savetheplanet #animalagricultureclimatechange #RosesLaw #ALLFEMALES #Feminism #Feminismo #peterkalmus #georgemonbiot  #JaneFonda https://t.co/Ol4qLwFySS","RightToRescue Animalrights EndSpeciesism ConsciousPlanet Consciouseating metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans 
savetheplanet animalagricultureclimatechange RosesLaw ALLFEMALES Feminism Feminismo peterkalmus georgemonbiot  JaneFonda httpstcoOlqLwFySS","['righttorescue', 'animalrights', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoolqlwfyss']","['righttorescue', 'animalrights', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoolqlwfyss']","['righttorescu', 'animalright', 'endspecies', 'consciousplanet', 'conscious', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'animalagricultureclimatechang', 'roseslaw', 'allfemal', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcoolqlwfyss']","['righttorescue', 'animalrights', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoolqlwfyss']",savetheplanet
271,RT @9reenpalms: This #nuclear simulation is so #amazing that it's #Horrific! A reminder of what can happen when #science goes the wrong way…, reenpalms This nuclear simulation is so amazing that its Horrific A reminder of what can happen when science goes the wrong way…,"['rt', 'reenpalms', 'this', 'nuclear', 'simulation', 'is', 'so', 'amazing', 'that', 'its', 'horrific', 'a', 'reminder', 'of', 'what', 'can', 'happen', 'when', 'science', 'goes', 'the', 'wrong', 'way', '']","['rt', 'reenpalms', 'nuclear', 'simulation', 'amazing', 'horrific', 'reminder', 'happen', 'science', 'goes', 'wrong', 'way', '']","['rt', 'reenpalm', 'nuclear', 'simul', 'amaz', 'horrif', 'remind', 'happen', 'scienc', 'goe', 'wrong', 'way', '']","['rt', 'reenpalms', 'nuclear', 'simulation', 'amazing', 'horrific', 'reminder', 'happen', 'science', 'go', 'wrong', 'way', '']",savetheplanet
272,"🌎🌱#RightToRescue #EndSpeciesism #ConsciousPlanet #Consciouseating #Animalrights #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans 
#savetheplanet #animalagricultureclimatechange #RosesLaw #ALLFEMALES #Feminism #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/o8zkNSIajn","🌎🌱RightToRescue EndSpeciesism ConsciousPlanet Consciouseating Animalrights metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans 
savetheplanet animalagricultureclimatechange RosesLaw ALLFEMALES Feminism Feminismo peterkalmus georgemonbiot JaneFonda httpstcoozkNSIajn","['', 'righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'animalrights', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoozknsiajn']","['', 'righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'animalrights', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoozknsiajn']","['', 'righttorescu', 'endspecies', 'consciousplanet', 'conscious', 'animalright', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'animalagricultureclimatechang', 'roseslaw', 'allfemal', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcoozknsiajn']","['', 'righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'animalrights', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoozknsiajn']",savetheplanet
273,💚🙏#RightToRescue #EndSpeciesism #ConsciousPlanet #Consciouseating #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #animalagricultureclimatechange #RosesLaw #ALLFEMALES #Animalrights #Feminism  #Feminismo #peterkalmus #georgemonbiot  #JaneFonda https://t.co/rI7y6KkH8G,💚🙏RightToRescue EndSpeciesism ConsciousPlanet Consciouseating metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet animalagricultureclimatechange RosesLaw ALLFEMALES Animalrights Feminism  Feminismo peterkalmus georgemonbiot  JaneFonda httpstcorIyKkHG,"['', 'righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoriykkhg']","['', 'righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoriykkhg']","['', 'righttorescu', 'endspecies', 'consciousplanet', 'conscious', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'animalagricultureclimatechang', 'roseslaw', 'allfemal', 'animalright', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcoriykkhg']","['', 'righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoriykkhg']",savetheplanet
274,"😍😍 wow! I'll do this.... someday.....maybe......:) #travel #vacation #Finland #igloo #HappySunday #nature 

A message: Don't ruin our planet. Treasure it. Save it, so that we always have such places to visit! #savetheplanet #climatechange #ConsciousPlanet #savesoil #teamseas https://t.co/RiBFMI8Omi","😍😍 wow Ill do this somedaymaybe travel vacation Finland igloo HappySunday nature 

A message Dont ruin our planet Treasure it Save it so that we always have such places to visit savetheplanet climatechange ConsciousPlanet savesoil teamseas httpstcoRiBFMIOmi","['', 'wow', 'ill', 'do', 'this', 'somedaymaybe', 'travel', 'vacation', 'finland', 'igloo', 'happysunday', 'nature', 'a', 'message', 'dont', 'ruin', 'our', 'planet', 'treasure', 'it', 'save', 'it', 'so', 'that', 'we', 'always', 'have', 'such', 'places', 'to', 'visit', 'savetheplanet', 'climatechange', 'consciousplanet', 'savesoil', 'teamseas', 'httpstcoribfmiomi']","['', 'wow', 'ill', 'somedaymaybe', 'travel', 'vacation', 'finland', 'igloo', 'happysunday', 'nature', 'message', 'dont', 'ruin', 'planet', 'treasure', 'save', 'always', 'places', 'visit', 'savetheplanet', 'climatechange', 'consciousplanet', 'savesoil', 'teamseas', 'httpstcoribfmiomi']","['', 'wow', 'ill', 'somedaymayb', 'travel', 'vacat', 'finland', 'igloo', 'happysunday', 'natur', 'messag', 'dont', 'ruin', 'planet', 'treasur', 'save', 'alway', 'place', 'visit', 'savetheplanet', 'climatechang', 'consciousplanet', 'savesoil', 'teamsea', 'httpstcoribfmiomi']","['', 'wow', 'ill', 'somedaymaybe', 'travel', 'vacation', 'finland', 'igloo', 'happysunday', 'nature', 'message', 'dont', 'ruin', 'planet', 'treasure', 'save', 'always', 'place', 'visit', 'savetheplanet', 'climatechange', 'consciousplanet', 'savesoil', 'teamseas', 'httpstcoribfmiomi']",savetheplanet
275,"Matte Black in Germany…we gehen global🇩🇪🖤
📸 @geo_wilz
.
 #mysplashbottle #hydrateafrica #savetheplanet #water #hydrated #hydratedskin #hydrateyourskin #hydratewithus #hydrationstation #hydration #drinkwater #bpafree #ecofriendly #stayhydrated #waterbottles #waterbenefits #h2o https://t.co/8qtDTOAcOV","Matte Black in Germany…we gehen global🇩🇪🖤
📸 geowilz

 mysplashbottle hydrateafrica savetheplanet water hydrated hydratedskin hydrateyourskin hydratewithus hydrationstation hydration drinkwater bpafree ecofriendly stayhydrated waterbottles waterbenefits ho httpstcoqtDTOAcOV","['matte', 'black', 'in', 'germany', 'we', 'gehen', 'global', 'geowilz', 'mysplashbottle', 'hydrateafrica', 'savetheplanet', 'water', 'hydrated', 'hydratedskin', 'hydrateyourskin', 'hydratewithus', 'hydrationstation', 'hydration', 'drinkwater', 'bpafree', 'ecofriendly', 'stayhydrated', 'waterbottles', 'waterbenefits', 'ho', 'httpstcoqtdtoacov']","['matte', 'black', 'germany', 'gehen', 'global', 'geowilz', 'mysplashbottle', 'hydrateafrica', 'savetheplanet', 'water', 'hydrated', 'hydratedskin', 'hydrateyourskin', 'hydratewithus', 'hydrationstation', 'hydration', 'drinkwater', 'bpafree', 'ecofriendly', 'stayhydrated', 'waterbottles', 'waterbenefits', 'ho', 'httpstcoqtdtoacov']","['matt', 'black', 'germani', 'gehen', 'global', 'geowilz', 'mysplashbottl', 'hydrateafrica', 'savetheplanet', 'water', 'hydrat', 'hydratedskin', 'hydrateyourskin', 'hydratewithu', 'hydrationst', 'hydrat', 'drinkwat', 'bpafre', 'ecofriendli', 'stayhydr', 'waterbottl', 'waterbenefit', 'ho', 'httpstcoqtdtoacov']","['matte', 'black', 'germany', 'gehen', 'global', 'geowilz', 'mysplashbottle', 'hydrateafrica', 'savetheplanet', 'water', 'hydrated', 'hydratedskin', 'hydrateyourskin', 'hydratewithus', 'hydrationstation', 'hydration', 'drinkwater', 'bpafree', 'ecofriendly', 'stayhydrated', 'waterbottles', 'waterbenefits', 'ho', 'httpstcoqtdtoacov']",savetheplanet
276,He plantado tres #Árboles en #Brasil a través de @treenation para hacer frente a la #CrisisClimática . #treeplantation . #savetheplanet . #trees . #CambioClimático . #treeplanting . #AllInForTheEarth .   https://t.co/7a1aKkXf7X,He plantado tres Árboles en Brasil a través de treenation para hacer frente a la CrisisClimática  treeplantation  savetheplanet  trees  CambioClimático  treeplanting  AllInForTheEarth    httpstcoaaKkXfX,"['he', 'plantado', 'tres', 'árboles', 'en', 'brasil', 'a', 'través', 'de', 'treenation', 'para', 'hacer', 'frente', 'a', 'la', 'crisisclimática', 'treeplantation', 'savetheplanet', 'trees', 'cambioclimático', 'treeplanting', 'allinfortheearth', 'httpstcoaakkxfx']","['plantado', 'tres', 'árboles', 'en', 'brasil', 'través', 'de', 'treenation', 'para', 'hacer', 'frente', 'la', 'crisisclimática', 'treeplantation', 'savetheplanet', 'trees', 'cambioclimático', 'treeplanting', 'allinfortheearth', 'httpstcoaakkxfx']","['plantado', 'tre', 'árbole', 'en', 'brasil', 'travé', 'de', 'treenat', 'para', 'hacer', 'frent', 'la', 'crisisclimática', 'treeplant', 'savetheplanet', 'tree', 'cambioclimático', 'treeplant', 'allinfortheearth', 'httpstcoaakkxfx']","['plantado', 'tres', 'árboles', 'en', 'brasil', 'través', 'de', 'treenation', 'para', 'hacer', 'frente', 'la', 'crisisclimática', 'treeplantation', 'savetheplanet', 'tree', 'cambioclimático', 'treeplanting', 'allinfortheearth', 'httpstcoaakkxfx']",savetheplanet
277,RT @climatecorporat: True… as a consumer we need to be responsible and make choices wisely… and create a regulatory mechanism to avoid and…, climatecorporat True… as a consumer we need to be responsible and make choices wisely… and create a regulatory mechanism to avoid and…,"['rt', 'climatecorporat', 'true', 'as', 'a', 'consumer', 'we', 'need', 'to', 'be', 'responsible', 'and', 'make', 'choices', 'wisely', 'and', 'create', 'a', 'regulatory', 'mechanism', 'to', 'avoid', 'and', '']","['rt', 'climatecorporat', 'true', 'consumer', 'need', 'responsible', 'make', 'choices', 'wisely', 'create', 'regulatory', 'mechanism', 'avoid', '']","['rt', 'climatecorporat', 'true', 'consum', 'need', 'respons', 'make', 'choic', 'wise', 'creat', 'regulatori', 'mechan', 'avoid', '']","['rt', 'climatecorporat', 'true', 'consumer', 'need', 'responsible', 'make', 'choice', 'wisely', 'create', 'regulatory', 'mechanism', 'avoid', '']",savetheplanet
278,RT @elagoradiario: El #CambioClimático es una realidad y por ello es necesario cuidar del 🌍 y reflexionar sobre su poder para cambiar de ru…, elagoradiario El CambioClimático es una realidad y por ello es necesario cuidar del 🌍 y reflexionar sobre su poder para cambiar de ru…,"['rt', 'elagoradiario', 'el', 'cambioclimático', 'es', 'una', 'realidad', 'y', 'por', 'ello', 'es', 'necesario', 'cuidar', 'del', 'y', 'reflexionar', 'sobre', 'su', 'poder', 'para', 'cambiar', 'de', 'ru', '']","['rt', 'elagoradiario', 'el', 'cambioclimático', 'es', 'una', 'realidad', 'por', 'ello', 'es', 'necesario', 'cuidar', 'del', 'reflexionar', 'sobre', 'su', 'poder', 'para', 'cambiar', 'de', 'ru', '']","['rt', 'elagoradiario', 'el', 'cambioclimático', 'es', 'una', 'realidad', 'por', 'ello', 'es', 'necesario', 'cuidar', 'del', 'reflexionar', 'sobr', 'su', 'poder', 'para', 'cambiar', 'de', 'ru', '']","['rt', 'elagoradiario', 'el', 'cambioclimático', 'e', 'una', 'realidad', 'por', 'ello', 'e', 'necesario', 'cuidar', 'del', 'reflexionar', 'sobre', 'su', 'poder', 'para', 'cambiar', 'de', 'ru', '']",savetheplanet
279,"RT @Nicochan33: Ghana’s Second Lady to attend WHO Meeting on energy  - https://t.co/9hv05chGWO https://t.co/M1po1Oynb2 
#SDG #SDGs #sustain…"," Nicochan Ghana’s Second Lady to attend WHO Meeting on energy   httpstcohvchGWO httpstcoMpoOynb 
SDG SDGs sustain…","['rt', 'nicochan', 'ghana', 's', 'second', 'lady', 'to', 'attend', 'who', 'meeting', 'on', 'energy', 'httpstcohvchgwo', 'httpstcompooynb', 'sdg', 'sdgs', 'sustain', '']","['rt', 'nicochan', 'ghana', 'second', 'lady', 'attend', 'meeting', 'energy', 'httpstcohvchgwo', 'httpstcompooynb', 'sdg', 'sdgs', 'sustain', '']","['rt', 'nicochan', 'ghana', 'second', 'ladi', 'attend', 'meet', 'energi', 'httpstcohvchgwo', 'httpstcompooynb', 'sdg', 'sdg', 'sustain', '']","['rt', 'nicochan', 'ghana', 'second', 'lady', 'attend', 'meeting', 'energy', 'httpstcohvchgwo', 'httpstcompooynb', 'sdg', 'sdgs', 'sustain', '']",savetheplanet
280,RT @TheVeganDrakon: #ConsciousPlanet #shelters #metoo #animalstoo #MenToo #AdoptDontShop #AnimalLiberation #ClimateCrisis #vegans #savethep…, TheVeganDrakon ConsciousPlanet shelters metoo animalstoo MenToo AdoptDontShop AnimalLiberation ClimateCrisis vegans savethep…,"['rt', 'thevegandrakon', 'consciousplanet', 'shelters', 'metoo', 'animalstoo', 'mentoo', 'adoptdontshop', 'animalliberation', 'climatecrisis', 'vegans', 'savethep', '']","['rt', 'thevegandrakon', 'consciousplanet', 'shelters', 'metoo', 'animalstoo', 'mentoo', 'adoptdontshop', 'animalliberation', 'climatecrisis', 'vegans', 'savethep', '']","['rt', 'thevegandrakon', 'consciousplanet', 'shelter', 'metoo', 'animalstoo', 'mentoo', 'adoptdontshop', 'animalliber', 'climatecrisi', 'vegan', 'savethep', '']","['rt', 'thevegandrakon', 'consciousplanet', 'shelter', 'metoo', 'animalstoo', 'mentoo', 'adoptdontshop', 'animalliberation', 'climatecrisis', 'vegan', 'savethep', '']",savetheplanet
281,RT @TheVeganDrakon: #RightToRescue #ConsciousPlanet #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #ani…, TheVeganDrakon RightToRescue ConsciousPlanet metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet ani…,"['rt', 'thevegandrakon', 'righttorescue', 'consciousplanet', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'ani', '']","['rt', 'thevegandrakon', 'righttorescue', 'consciousplanet', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'ani', '']","['rt', 'thevegandrakon', 'righttorescu', 'consciousplanet', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'ani', '']","['rt', 'thevegandrakon', 'righttorescue', 'consciousplanet', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'ani', '']",savetheplanet
